id,name,front,back,shape,color,색상뒤
201001732,본넬정150밀리그램(리세드론산나트륨수화물),MM,150,9,10,zzzzzz
201001730,리도넬정150밀리그램(리세드론산나트륨일수화물),HM,150,8,10,zzzzzz
201001731,알토리톤정150밀리그램(리세드론산나트륨2.5수화물),zzzzzz,RIS,8,10,zzzzzz
201001725,리세드린정150밀리그램(리세드론산나트륨2.5수화물),SEL,RIS,9,10,zzzzzz
201002064,바로페질오디정5밀리그램(도네페질염산염일수화물),zzzzzz,zzzzzz,10,15,zzzzzz
201001805,레그파라정25밀리그램(시나칼세트염산염),KR02,KR02,10,9,zzzzzz
201001891,메자반트엑스엘장용정1200밀리그램(메살라진),S476,zzzzzz,8,11,zzzzzz
201001950,신노바핀정10밀리그램(암로디핀베실산염),SINIL,SV|10,6,15,zzzzzz
201001784,비트리모정,FOL,|,10,14,zzzzzz
201001804,프리비정,HMPB,zzzzzz,9,13,zzzzzz
201002060,레볼레이드정25밀리그램(엘트롬보팍올라민),GSNX325,zzzzzz,10,15,zzzzzz
201002061,레볼레이드정50밀리그램(엘트롬보팍올라민),GSUFU50,zzzzzz,10,12,zzzzzz
201002100,코큐비타엠정,M|10,zzzzzz,9,11,zzzzzz
201002105,아토믹스지플러스연질캡슐,DzzzzzzWAMG,zzzzzz,9,11,zzzzzz
201002150,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),MERCK,1000,8,15,zzzzzz
201002151,다이아벡스엑스알서방정1000밀리그램(메트포르민염산염),SR1000,zzzzzz,8,15,zzzzzz
201002135,콘드로맥스연질캡슐,JICHM,zzzzzz,9,12,zzzzzz
201002190,폴원연질캡슐(폴산),폴원,zzzzzz,8,7,zzzzzz
201002215,멀티비타에스정,KPP,MTV,9,11,zzzzzz
201002238,도네질오디정5밀리그램(도네페질염산염수화물),HMD5,zzzzzz,10,15,zzzzzz
201002277,리치본먼쓰정150밀리그램(리세드론산나트륨일수화물),RisM,zzzzzz,9,10,zzzzzz
201002280,명문암로디핀정5mg(암로디핀베실산염),MM,A|5,6,15,zzzzzz
201002378,조이원정(위령선·괄루근·하고초30%에탄올엑스(40:1)),CL,zzzzzz,8,11,zzzzzz
201002423,조인클정200mg(위령선|괄루근|하고초30%에탄올엑스(40:1)),MKJ,|,8,13,zzzzzz
201002394,베아프렉사정5밀리그램(올란자핀),D.W5,zzzzzz,10,15,zzzzzz
201002395,뉴로자핀정10밀리그램(올란자핀),zzzzzz,N10,10,15,zzzzzz
201002396,뉴로자핀정2.5밀리그램(올란자핀),N,25,10,15,zzzzzz
201002446,조이나스정(위령선·괄루근·하고초30%에탄올엑스(40:1)),KM,zzzzzz,8,12,zzzzzz
201002449,제뉴원텔미사르탄정80밀리그램(텔미사르탄),KK,80,8,15,zzzzzz
201002450,제뉴원텔미사르탄정40밀리그램(텔미사르탄),KK,40,8,15,zzzzzz
201002402,중외도네페질속붕정10밀리그램,JX,zzzzzz,10,13,zzzzzz
201002503,올리엣캡슐120밀리그램(오르리스타트),OLIET120,zzzzzz,9,10,파랑
201002643,비코맥스정,DzzzzzzW,BOM,9,11,zzzzzz
201002644,알파멕스정,DzzzzzzW,AFM,9,11,zzzzzz
201002745,클란자CR정(아세클로페낙),UT,CLCR,9,15,zzzzzz
201002803,조인트파워400정,KPP,P400,9,11,zzzzzz
201003010,레보라진정(레보드로프로피진),LV,zzzzzz,10,15,zzzzzz
201003049,큐로켈정200밀리그램(쿠에티아핀푸마르산염),Q|200,zzzzzz,10,15,zzzzzz
201003043,토코엔지연질캡슐,토코엔지,zzzzzz,9,11,zzzzzz
201003060,넥사졸캡슐40밀리그램(에스오메프라졸),LGESM40,zzzzzz,9,13,노랑
201003094,유유텔미사르탄정80밀리그램,TM80,zzzzzz,8,15,zzzzzz
201003095,유유텔미사르탄정40밀리그램,TM40,zzzzzz,8,15,zzzzzz
201003096,미카탄정80밀리그램(텔미사르탄),zzzzzz,KW80,8,15,zzzzzz
201003097,미카탄정40밀리그램(텔미사르탄),|,KW40,8,15,zzzzzz
201003062,에소메드캡슐40밀리그램(에스오메프라졸),SKE40,zzzzzz,9,2,자주
201003055,파로킨정1mg(로피니롤염산염),PAR1,HDP,10,9,zzzzzz
201003061,에스졸캡슐40밀리그램(에스오메프라졸),40ESZ,zzzzzz,9,10,하양
201003163,오스테론정150밀리그램(리세드론산나트륨2.5수화물),HIP,RIS,8,10,zzzzzz
201003164,자니칼정(리세드론산나트륨2.5수화물),ZNC,zzzzzz,8,10,zzzzzz
201003150,리세트론정150밀리그램(리세드론산나트륨2.5수화물),DzzzzzzW,RIS,8,10,zzzzzz
201003151,악토제닉정150밀리그램(리세드론산나트륨2.5수화물),JI,RIS,8,10,zzzzzz
201003153,텔사탄정40밀리그램(텔미사르탄),DzzzzzzW,TS4,8,15,zzzzzz
201003154,일양텔미사탄정40밀리그램(텔미사르탄),IY40,zzzzzz,8,15,zzzzzz
201003155,일양텔미사탄정80밀리그램(텔미사르탄),IY80,zzzzzz,8,15,zzzzzz
201003156,사브정2.5밀리그램(에스암로디핀베실산염2.5수화물),사브,|,2,13,zzzzzz
201003185,아데포라정10mg(아데포비어디피복실),zzzzzz,A10,10,15,zzzzzz
201003188,아포리바정(아데포비어디피복실),SJ,AD,10,15,zzzzzz
201003189,아뎁세라정10밀리그램(아데포비어디피복실),10,zzzzzz,10,15,zzzzzz
201003190,아데팜정10밀리그램(아데포비어디피복실),IDa,zzzzzz,10,15,zzzzzz
201003191,부광아데포비어정10밀리그램(아데포비어디피복실),AD,zzzzzz,10,15,zzzzzz
201003197,헵세스정(아데포비어디피복실)(수출용),MM,HV,10,15,zzzzzz
201003199,아뎁틴정10밀리그램(아데포비어디피복실),JI,ΛF,10,15,zzzzzz
200907763,발라렉스정(발라시클로비르염산염1.5수화물),BCVC,zzzzzz,9,15,zzzzzz
200907770,도파로핀정0.25밀리그램(로피니롤염산염),ID,zzzzzz,3,15,zzzzzz
200907783,코디핀정6밀리그램(베니디핀염산염),CN,6,10,13,zzzzzz
200907782,칸세틸정16밀리그램(칸데사르탄실렉세틸),zzzzzz,C|16,10,14,zzzzzz
200907811,올라핀정5밀리그램(올란자핀),OL5HDP,zzzzzz,10,15,zzzzzz
200904305,부폴민정,AC,BF,9,15,zzzzzz
200907817,조인트탑400정,KPP,T400,9,11,zzzzzz
200907796,칸데산정16mg(칸데사르탄실렉세틸),MM,C|16,10,14,zzzzzz
200907799,리넥신정,SK,G|C,8,9,zzzzzz
200907798,아이살탄정150mg(이르베사르탄),zzzzzz,S150,8,15,zzzzzz
200907915,노자임캡슐10000(판크레아틴장용성제피미세정),10.000,zzzzzz,9,11,투명
200906540,로나센정2밀리그램(블로난세린)/로나센정4밀리그램(블로난세린),zzzzzz,L4,10,15,zzzzzz
200908024,뉴키센비타츄어블정,7,zzzzzz,7,14,zzzzzz
200907976,뮤타플로캡슐(E.colistrainNissle1917의동결건조물),zzzzzz,zzzzzz,9,11,갈색
200907789,도파로핀정2밀리그램(로피니롤염산염),ID2,zzzzzz,3,14,zzzzzz
200908159,뉴젠이미다프릴정5mg(이미다프릴염산염),NGP,5,10,15,zzzzzz
200908169,몬테칸정10밀리그램(몬테루카스트나트륨),JI,M,7,12,zzzzzz
200908161,아프릴정5mg(이미다프릴염산염),hw,5,10,15,zzzzzz
200908162,하이메릴정5mg(이미다프릴염산염),HH,zzzzzz,10,15,zzzzzz
200908160,이미트릴정5밀리그램(이미다프릴염산염),T5,zzzzzz,10,15,zzzzzz
200908186,코자엑스큐정5/100밀리그램,331,zzzzzz,8,14,zzzzzz
200908185,코자엑스큐정5/50밀리그램,222,zzzzzz,8,15,zzzzzz
200908201,스트라테라캡슐80밀리그램(아토목세틴염산염),80mg3250,zzzzzz,9,11,하양
200908333,모놀레어츄정4밀리그램(몬테루카스트나트륨),MONOLAIR,CKD4,8,14,zzzzzz
200908334,루케마츄정4밀리그램(몬테루카스트나트륨),MT4KDC,zzzzzz,10,14,zzzzzz
200908266,하이쿨연질캡슐,하디쿨,zzzzzz,8,8,zzzzzz
200908354,싱카스트츄정5밀리그램(몬테루카스트나트륨),YH,S5,10,14,zzzzzz
200908355,부광이토프리드정50밀리그램(이토프리드염산염),IT,zzzzzz,10,15,zzzzzz
200908348,칸데산정8mg(칸데사르탄실렉세틸),MM,C|8,10,14,zzzzzz
200908352,올라핀정2.5밀리그램(올란자핀),OL2.5HDP,zzzzzz,10,15,zzzzzz
200908349,칸세틸정8밀리그램(칸데사르탄실렉세틸),zzzzzz,C|8,10,14,zzzzzz
200908350,파키놀정2밀리그램(로피니롤염산염),PA2,zzzzzz,3,14,zzzzzz
200908353,싱카스트츄정4밀리그램(몬테루카스트나트륨),YH,S4,8,14,zzzzzz
200908367,고려칸데사르탄정16밀리그램(칸데사르탄실렉세틸),KDC,C|16,10,14,zzzzzz
200908368,싱귤맥스속붕정5밀리그램(몬테루카스트나트륨),MO5,zzzzzz,10,14,zzzzzz
200907819,올라핀정10밀리그램(올란자핀),OL10HDP,zzzzzz,10,15,zzzzzz
200908438,데이프로정10mg(에스시탈로프람옥살산염),I|E,zzzzzz,8,15,zzzzzz
200908444,써큐로드연질캡슐120mg(은행엽건조엑스),DC120,zzzzzz,8,8,zzzzzz
200908496,타미비어캡슐75밀리그램(오셀타미비르인산염),CKD75,zzzzzz,9,13,회색
200908499,스타레보필름코팅정75/18.75/200밀리그램,LCE75,zzzzzz,8,14,zzzzzz
200908497,타미비어캡슐45밀리그램(오셀타미비르인산염),CKD45,zzzzzz,9,6,회색
200908494,보령부스파정15mg(부스피론염산염),BSP,5|5|5,9,15,zzzzzz
200908498,타미비어캡슐30밀리그램(오셀타미비르인산염),CKD30,zzzzzz,9,13,노랑
200908500,스타레보필름코팅정125/31.25/200밀리그램,LCE125,zzzzzz,8,14,zzzzzz
200908479,펜디멘정(펜디메트라진타르타르산염),F|M,KPP,10,15,zzzzzz
200908478,펜더정(펜터민염산염),F|D,zzzzzz,0,15,zzzzzz
200908819,유비펜캡슐,BTOUBP,zzzzzz,9,15,하양
200908798,아타칸플러스맥스정32/12.5밀리그램,A|CJ,|,8,13,zzzzzz
200908745,클로미딘플러스정(건조레드클로버엑스),CL,zzzzzz,0,14,zzzzzz
200908862,아토믹스큐플러스연질캡슐,DzzzzzzWAMQ,zzzzzz,9,11,zzzzzz
200908953,셀레트론플러스연질캡슐,ETXSBT,zzzzzz,9,11,zzzzzz
200909484,바로스크정10밀리그램(암로디핀베실산염),HDP,VC|10,6,15,zzzzzz
200909372,저니스타서방정4밀리그램(히드로모르폰염산염),HM4,zzzzzz,10,13,zzzzzz
200909377,칸델탄정16밀리그램(칸데사르탄실렉세틸),zzzzzz,C|16,10,14,zzzzzz
200909282,엘사팜정5mg(에스시탈로프람옥살산염)(수출용),YH,L5,10,15,zzzzzz
200909125,리소페린정1mg(리스페리돈),JI|1,zzzzzz,9,15,zzzzzz
200909126,싸이렉사정5밀리그램(올란자핀)(수출용),CKD,PS|5,10,15,zzzzzz
201000163,본에존연질캡슐,BJSI,zzzzzz,9,8,zzzzzz
201000290,징키스틴캡슐(히스티딘아연이수화물),PBKZN,zzzzzz,9,10,하양
201000406,원더칼zzzzzz디츄어블정,ADCX,zzzzzz,10,15,zzzzzz
201000826,지노티넬정150밀리그램(리세드론산나트륨일수화물),G150,zzzzzz,8,10,zzzzzz
201000875,휴드론정150밀리그램(리세드론산나트륨일수화물),HR15,zzzzzz,9,10,zzzzzz
201000876,본틸정150밀리그램(리세드론산나트륨일수화물),B150,zzzzzz,9,10,zzzzzz
201000878,미카탄플러스정80/12.5밀리그램,zzzzzz,KW80,8,14,하양
201000888,유유텔미타플러스정80/12.5밀리그램,TM80,zzzzzz,8,15,분홍
201000827,프리텐션플러스정40/12.5밀리그램,DM40,|,8,15,분홍
201000869,프리스톤정50밀리그램(이토프리드염산염),HN,ITO,10,15,zzzzzz
201000889,유유텔미타플러스정40/12.5밀리그램,TM40,zzzzzz,8,15,분홍
201000866,텔카탄플러스정80/12.5밀리그램,PBT4,zzzzzz,8,15,분홍
201000877,미카탄플러스정40/12.5밀리그램,|,KW40,8,14,하양
201000867,일양텔미사탄플러스정40/12.5밀리그램,IY40,zzzzzz,8,15,분홍
201000828,프리텐션플러스정80/12.5밀리그램,DM80,zzzzzz,8,15,분홍
201000860,텔카탄플러스정40/12.5밀리그램,PBT3,|,8,15,분홍
201000863,루마칼플러스연질캡슐,RMLP,zzzzzz,9,11,zzzzzz
201001057,코팩사엑스알서방캡슐37.5밀리그램(벤라팍신염산염),37.5,zzzzzz,9,6,분홍
201001022,텔미스플러스정40/12.5밀리그램,zzzzzz,H21,10,15,zzzzzz
201001023,텔미로플러스정40/12.5밀리그램(텔미사르탄|히드로클로로티아지드),BP,+40,8,15,분홍
201001029,에스로틴정10밀리그램(로수바스타틴칼슘),SK,RSV10,10,14,zzzzzz
201001030,에스로틴정20밀리그램(로수바스타틴칼슘),SK,RSV20,10,14,zzzzzz
201001017,테잘탄플러스정80/12.5mg,HST,zzzzzz,8,15,분홍
201001018,테잘탄플러스정40/12.5mg,HS40,|,8,15,분홍
201001021,텔미스플러스정80/12.5밀리그램,zzzzzz,H22,10,15,zzzzzz
201000951,리드로퀸정150밀리그램(리세드론산나트륨일수화물),TCR,zzzzzz,9,10,zzzzzz
201000980,크로우정20mg(로수바스타틴칼슘),DWPRU,20,10,14,zzzzzz
201000981,크로우정10mg(로수바스타틴칼슘),DWPRU,10,10,14,zzzzzz
201000982,로수로드정5밀리그램(로수바스타틴칼슘),CKDRSD5,zzzzzz,10,13,zzzzzz
201000983,수바스트정20밀리그램(로수바스타틴칼슘),HM,20,10,14,zzzzzz
201000984,수바스트정10밀리그램(로수바스타틴칼슘),HM,10,10,14,zzzzzz
201001002,로수틴정10밀리그램(로수바스타틴칼슘),SCD,R10,10,14,zzzzzz
201001006,로비탄정20밀리그램(로수바스타틴칼슘),R20,zzzzzz,10,14,zzzzzz
201001007,로비탄정5밀리그램(로수바스타틴칼슘),R5,zzzzzz,10,13,zzzzzz
201000963,로수로드정20밀리그램(로수바스타틴칼슘),CKDRSD20,zzzzzz,10,14,zzzzzz
201000964,콜레리스정10밀리그램(로수바스타틴칼슘),R10,HDP,10,14,zzzzzz
201000965,콜레리스정20밀리그램(로수바스타틴칼슘),R20,HDP,10,14,zzzzzz
201001034,자부딘정100밀리그램(라미부딘),XVD,zzzzzz,9,12,zzzzzz
201001037,제라부딘정(라미부딘),DWP,ZVD,9,12,zzzzzz
201000989,로바스로정10밀리그램(로수바스타틴칼슘(미분화)),RSV10,zzzzzz,10,14,zzzzzz
201001008,로비탄정10밀리그램(로수바스타틴칼슘),R10,zzzzzz,10,14,zzzzzz
201001155,아모크라듀오정500mg(아목시실린zzzzzz클라불란산칼륨(7:1)),K|I,500,9,15,zzzzzz
201001198,헬스웰비타연질캡슐,RPHWT,zzzzzz,9,11,zzzzzz
201001201,카엘정,CADAG,|,10,14,zzzzzz
201001251,노바킹골드캡슐,DPCNKG,zzzzzz,9,13,노랑
201001422,미라펙스서방정0.375밀리그램(프라미펙솔염산염일수화물),zzzzzz,P1,10,15,zzzzzz
201001420,미라펙스서방정1.5밀리그램(프라미펙솔염산염일수화물),zzzzzz,P3,8,15,zzzzzz
201001421,미라펙스서방정0.75밀리그램(프라미펙솔염산염일수화물),zzzzzz,P2,10,15,zzzzzz
201001424,포타스틴오디정(베포타스틴칼슘이수화물),7.79,zzzzzz,10,15,zzzzzz
201001416,바이타맥스정,ΛL,BS,9,11,zzzzzz
201001415,쎌타로민정,ΛL,LM,9,11,zzzzzz
201001417,비타로맥정,ΛL,BL,9,11,zzzzzz
201001413,코텐바이타정,ΛL,10,9,11,zzzzzz
201001526,파로킨정0.25mg(로피니롤염산염),PARQ,HDP,10,15,zzzzzz
201001547,발트크로정500밀리그램(발라시클로비르염산염)(수출용),KLzzzzzzV,zzzzzz,9,15,zzzzzz
201001574,바이타믹스정,ΛL,P600,9,11,zzzzzz
201001573,비타큐텐에프정,F10,AC,9,11,zzzzzz
201001650,갈라닐피알서방캡슐24밀리그램(갈란타민브롬화수소산염),G24HMP,zzzzzz,9,12,주황
201001649,갈라닐피알서방캡슐16밀리그램(갈란타민브롬화수소산염),G16HMP,zzzzzz,9,14,분홍
201003203,에버헤파정10밀리그램(아데포비어디피복실),EVHP,CKD,10,15,zzzzzz
201003207,헵세론정(아데포비어디피복실),HRON,zzzzzz,10,15,zzzzzz
201003213,헵세비어정10밀리그램(아데포비어디피복실),DA,HVT,10,15,zzzzzz
201003217,헤포빌정10밀리그램(아데포비어디피복실),BC,zzzzzz,10,15,zzzzzz
201003218,아데비어정10밀리그램(아데포비어디피복실),DzzzzzzW,ADV,10,15,zzzzzz
201003221,아데바정(아데포비어디피복실),ADV,zzzzzz,10,15,zzzzzz
201003224,리벡실정(아데포비어디피복실),AP,10,10,15,zzzzzz
201003239,레보다서방정200/50밀리그램(레보도파/카르비도파),LC,2,10,12,zzzzzz
201003397,포스넬정150밀리그램(리세드론산나트륨2.5수화물),FSN,150,9,10,zzzzzz
201003398,리세토정150밀리그램(리세드론산나트륨2.5수화물),RST,150,9,10,zzzzzz
201003396,치아탄플러스캡슐,ITTITT,zzzzzz,9,13,노랑
201003402,듀코정,zzzzzz,1,10,14,zzzzzz
201003463,명콜큐캡슐,일동제약명콜Q,zzzzzz,9,4,하양
201003483,헬스조인트400정,KPP,H400,9,7,zzzzzz
201003500,씨제트골드정,SKVT,zzzzzz,9,11,zzzzzz
201003571,로얄비타연질캡슐,DCVITA,zzzzzz,9,11,zzzzzz
201003654,패스코프연질캡슐,CTPCF,zzzzzz,8,8,zzzzzz
201003655,패스콜드연질캡슐,CTPCD,zzzzzz,9,7,zzzzzz
201003679,씨콜드에스코프연질캡슐,CCSC,zzzzzz,8,8,zzzzzz
201006784,클리퍼지속성장용정5밀리그램(베클로메타손디프로피오네이트),K+,zzzzzz,10,15,zzzzzz
201006796,싸이파이정15밀리그램(아리피프라졸)(수출용),ARI15,zzzzzz,10,13,zzzzzz
201006797,싸이파이정5밀리그램(아리피프라졸)(수출용),ARI5,zzzzzz,9,10,zzzzzz
201006798,싸이파이정10밀리그램(아리피프라졸)(수출용),ARI10,zzzzzz,9,14,zzzzzz
201006807,마이어스콕골드정,K.D,G,8,12,zzzzzz
201006870,코이자벨탄정300/12.5밀리그램,CI2,CKD,8,14,zzzzzz
201006871,코이자벨탄정150/12.5밀리그램,CI1,CKD,8,14,zzzzzz
201006886,키드칼골드츄어블정,GH,zzzzzz,10,15,zzzzzz
201006866,웰스비타정,SSWB,zzzzzz,8,11,zzzzzz
201005702,자닮철연질캡슐,RPzzzzzzJDF,zzzzzz,9,11,zzzzzz
201006968,밸덕산정25밀리그램(아고멜라틴),zzzzzz,zzzzzz,8,13,zzzzzz
201006907,산도스이베사탄정300밀리그램,300,|,8,15,zzzzzz
201006908,산도스이베사탄정150밀리그램,150,|,8,15,zzzzzz
201006918,웰루스비타정,NEV,zzzzzz,9,7,zzzzzz
201007193,이지목플러스씨캡슐,이지목플러스,zzzzzz,9,11,갈색
201007220,이지스타정10/10밀리그램,1010,zzzzzz,9,15,zzzzzz
201007222,이지스타정10/20밀리그램,1020,zzzzzz,9,15,zzzzzz
201007233,자이레핀정5밀리그램(올란자핀),ZRP5,zzzzzz,10,15,zzzzzz
201007234,자이레핀정2.5밀리그램(올란자핀),ZRP2.5,zzzzzz,10,15,zzzzzz
201007252,발트라정500mg(발라시클로비르염산염수화물),JIV,zzzzzz,9,15,zzzzzz
201007254,심바토린정10/20,WK,S20,8,15,zzzzzz
201007255,심바토린정10/10,WK,S10,8,15,zzzzzz
201007256,바로페질오디정10밀리그램(도네페질염산염일수화물),zzzzzz,zzzzzz,10,13,zzzzzz
201007257,명인갈란타민서방캡슐16밀리그램(갈란타민브롬화수소산염),GL16,zzzzzz,9,14,분홍
201007258,명인갈란타민서방캡슐24밀리그램(갈란타민브롬화수소산염),GL24,zzzzzz,9,12,주황
201007281,코사탄플러스프로정,HNCP,zzzzzz,8,15,zzzzzz
201007283,메가플로민골드연질캡슐,HMC16,zzzzzz,9,11,zzzzzz
201007309,파워본연질캡슐,CGPPW,zzzzzz,9,11,zzzzzz
201007341,오메코프에스캡슐,CGPOMFC,zzzzzz,9,15,하양
201005703,신비큐텐연질캡슐,신비큐텐,zzzzzz,9,8,zzzzzz
201007523,코바라탄정160/12.5mg,HN,VH16,8,11,zzzzzz
201007529,코바라탄정80/12.5밀리그램(발사르탄|히드로클로로티아지드),HN,VH8,8,14,zzzzzz
201007524,본엔디연질캡슐,IY본엔디,zzzzzz,9,11,zzzzzz
201007568,동화암로디핀베실산염정10밀리그램,DzzzzzzW,BA|10,6,15,zzzzzz
201007612,가모시드정5밀리그램(모사프리드시트르산염수화물),zzzzzz,|,9,15,zzzzzz
201007652,칸사타정16밀리그램(칸데사르탄실렉세틸),16|CE,KD,10,14,zzzzzz
201007672,졸로푸트정100밀리그램(설트랄린염산염),zzzzzz,ZLTzzzzzz100,9,15,zzzzzz
201007692,타시그나캡슐150밀리그램(닐로티닙염산염일수화물),NVRBCR,zzzzzz,9,11,갈색
201007695,익셀캡슐12.5밀리그램(밀나시프란염산염),익셀12.5mg,zzzzzz,9,11,갈색
201007708,칸사타플러스정,CH|KD,zzzzzz,9,12,zzzzzz
201007750,칸데모어정32밀리그램(칸데사르탄실렉세틸),C|32,CKD,10,14,zzzzzz
201007755,코디오패스정80/12.5밀리그램,IDD,zzzzzz,8,14,zzzzzz
201007758,코디오패스정160/12.5밀리그램,IDPD,zzzzzz,8,11,zzzzzz
201007778,두타론연질캡슐0.5밀리그램(두타스테리드),KWDT,zzzzzz,8,13,zzzzzz
201007775,키즈빅츄어블정,GHK,zzzzzz,10,13,zzzzzz
201100026,모노틴정(모사프리드시트르산염수화물),HNM,|,9,15,zzzzzz
201100102,이르베탄플러스에프정(수출용),K|D,IF,8,14,zzzzzz
201100168,모프롤정(모사프리드시트르산염수화물),MM,|,9,15,zzzzzz
201100215,칸살탄정8밀리그램(칸데사르탄실렉세틸),C|8,YJP,10,14,zzzzzz
201100216,칸살탄정16밀리그램(칸데사르탄실렉세틸),C|16,YJP,10,14,zzzzzz
201100273,실버셉트오디정10밀리그램(도네페질염산염수화물),10,MI,10,13,zzzzzz
201100298,칸데로탄정16밀리그램(칸데사르탄실렉세틸),ID16,|,10,14,zzzzzz
201100373,온글라이자정5밀리그램(삭사글립틴수화물),5,4215,10,14,zzzzzz
201100374,온글라이자정2.5밀리그램(삭사글립틴수화물),2.5,4214,10,13,zzzzzz
201100383,신바로캡슐,GCSB,zzzzzz,9,8,초록
201100440,파비도엔필름코팅정100mg/25mg/200mg,PD100,zzzzzz,8,14,zzzzzz
201100500,니네틸정,R|T,zzzzzz,8,9,zzzzzz
201100492,싱귤맥스속붕정4밀리그램(몬테루카스트나트륨),MO4,zzzzzz,10,15,zzzzzz
201100502,터논연질캡슐(덱시부프로펜),TON,zzzzzz,8,10,zzzzzz
201100572,펜폴캡슐(펜토산폴리설페이트나트륨),CKDCKD100100,zzzzzz,9,15,하양
201100608,올레사탄정20밀리그램(올메사탄메독소밀),OLM,zzzzzz,10,15,zzzzzz
201100609,올레사탄플러스정,OLM,zzzzzz,10,12,zzzzzz
201100675,이르베탄플러스정(수출용),K|D,IP,8,14,zzzzzz
201100747,프라닥사캡슐150밀리그램(다비가트란에텍실레이트메실산염),R150,zzzzzz,9,10,하양
201100796,올드렌정20밀리그램(올메사탄메독소밀),ODR,zzzzzz,10,15,zzzzzz
