id,name,front,back,shape,color,색상뒤
200907798,아이살탄정150mg(이르베사르탄),,S150,8,15,-
200907915,노자임캡슐10000(판크레아틴장용성제피미세정),10.000,-,9,11,투명
200906540,로나센정2밀리그램(블로난세린)/로나센정4밀리그램(블로난세린),,L4,10,15,-
200908024,뉴키센비타츄어블정,7,,7,14,-
200907976,뮤타플로캡슐(E.colistrainNissle1917의동결건조물),-,-,9,11,갈색
200907789,도파로핀정2밀리그램(로피니롤염산염),ID2,,3,14,-
200908159,뉴젠이미다프릴정5mg(이미다프릴염산염),NGP,5,10,15,-
200908169,몬테칸정10밀리그램(몬테루카스트나트륨),JI,M,7,12,-
200908161,아프릴정5mg(이미다프릴염산염),hw,5,10,15,-
200908162,하이메릴정5mg(이미다프릴염산염),HH,-,10,15,-
200908160,이미트릴정5밀리그램(이미다프릴염산염),T5,-,10,15,-
200908186,코자엑스큐정5/100밀리그램,331,-,8,14,-
200908185,코자엑스큐정5/50밀리그램,222,-,8,15,-
200908201,스트라테라캡슐80밀리그램(아토목세틴염산염),80mg3250,-,9,11,하양
200908333,모놀레어츄정4밀리그램(몬테루카스트나트륨),MONOLAIR,CKD4,8,14,-
200908334,루케마츄정4밀리그램(몬테루카스트나트륨),MT4KDC,-,10,14,-
200908266,하이쿨연질캡슐,하디쿨,-,8,8,-
200908354,싱카스트츄정5밀리그램(몬테루카스트나트륨),YH,S5,10,14,-
200908355,부광이토프리드정50밀리그램(이토프리드염산염),IT,,10,15,-
200908348,칸데산정8mg(칸데사르탄실렉세틸),MM,C|8,10,14,-
200908352,올라핀정2.5밀리그램(올란자핀),OL2.5HDP,-,10,15,-
200908349,칸세틸정8밀리그램(칸데사르탄실렉세틸),,C|8,10,14,-
200908350,파키놀정2밀리그램(로피니롤염산염),PA2,,3,14,-
200908353,싱카스트츄정4밀리그램(몬테루카스트나트륨),YH,S4,8,14,-
200908367,고려칸데사르탄정16밀리그램(칸데사르탄실렉세틸),KDC,C|16,10,14,-
200908368,싱귤맥스속붕정5밀리그램(몬테루카스트나트륨),MO5,,10,14,-
200907819,올라핀정10밀리그램(올란자핀),OL10HDP,-,10,15,-
200908438,데이프로정10mg(에스시탈로프람옥살산염),I|E,-,8,15,-
200908444,써큐로드연질캡슐120mg(은행엽건조엑스),DC120,-,8,8,-
200908496,타미비어캡슐75밀리그램(오셀타미비르인산염),CKD75,-,9,13,회색
200908499,스타레보필름코팅정75/18.75/200밀리그램,LCE75,-,8,14,-
200908497,타미비어캡슐45밀리그램(오셀타미비르인산염),CKD45,-,9,6,회색
200908494,보령부스파정15mg(부스피론염산염),BSP,5|5|5,9,15,-
200908498,타미비어캡슐30밀리그램(오셀타미비르인산염),CKD30,-,9,13,노랑
200908500,스타레보필름코팅정125/31.25/200밀리그램,LCE125,-,8,14,-
200908479,펜디멘정(펜디메트라진타르타르산염),F|M,KPP,10,15,-
200908478,펜더정(펜터민염산염),F|D,-,0,15,-
200908819,유비펜캡슐,BTOUBP,-,9,15,하양
200908798,아타칸플러스맥스정32/12.5밀리그램,A|CJ,|,8,13,-
200908745,클로미딘플러스정(건조레드클로버엑스),CL,,0,14,-
200908862,아토믹스큐플러스연질캡슐,D-WAMQ,-,9,11,-
200908953,셀레트론플러스연질캡슐,ETXSBT,-,9,11,-
200909484,바로스크정10밀리그램(암로디핀베실산염),HDP,VC|10,6,15,-
200909372,저니스타서방정4밀리그램(히드로모르폰염산염),HM4,-,10,13,-
200909377,칸델탄정16밀리그램(칸데사르탄실렉세틸),,C|16,10,14,-
200909282,엘사팜정5mg(에스시탈로프람옥살산염)(수출용),YH,L5,10,15,-
200909125,리소페린정1mg(리스페리돈),JI|1,-,9,15,-
200909126,싸이렉사정5밀리그램(올란자핀)(수출용),CKD,PS|5,10,15,-
201000163,본에존연질캡슐,BJSI,-,9,8,-
201000290,징키스틴캡슐(히스티딘아연이수화물),PBKZN,-,9,10,하양
201000406,원더칼-디츄어블정,ADCX,-,10,15,-
201000826,지노티넬정150밀리그램(리세드론산나트륨일수화물),G150,-,8,10,-
201000875,휴드론정150밀리그램(리세드론산나트륨일수화물),HR15,-,9,10,-
201000876,본틸정150밀리그램(리세드론산나트륨일수화물),B150,-,9,10,-
201000878,미카탄플러스정80/12.5밀리그램,-,KW80,8,14,하양
201000888,유유텔미타플러스정80/12.5밀리그램,TM80,-,8,15,분홍
201000827,프리텐션플러스정40/12.5밀리그램,DM40,|,8,15,분홍
201000869,프리스톤정50밀리그램(이토프리드염산염),HN,ITO,10,15,-
201000889,유유텔미타플러스정40/12.5밀리그램,TM40,-,8,15,분홍
201000866,텔카탄플러스정80/12.5밀리그램,PBT4,-,8,15,분홍
201000877,미카탄플러스정40/12.5밀리그램,|,KW40,8,14,하양
201000867,일양텔미사탄플러스정40/12.5밀리그램,IY40,-,8,15,분홍
201000828,프리텐션플러스정80/12.5밀리그램,DM80,-,8,15,분홍
201000860,텔카탄플러스정40/12.5밀리그램,PBT3,|,8,15,분홍
201000863,루마칼플러스연질캡슐,RMLP,-,9,11,-
201001057,코팩사엑스알서방캡슐37.5밀리그램(벤라팍신염산염),37.5,-,9,6,분홍
201001022,텔미스플러스정40/12.5밀리그램,,H21,10,15,-
201001023,텔미로플러스정40/12.5밀리그램(텔미사르탄|히드로클로로티아지드),BP,+40,8,15,분홍
201001029,에스로틴정10밀리그램(로수바스타틴칼슘),SK,RSV10,10,14,-
201001030,에스로틴정20밀리그램(로수바스타틴칼슘),SK,RSV20,10,14,-
201001017,테잘탄플러스정80/12.5mg,HST,-,8,15,분홍
201001018,테잘탄플러스정40/12.5mg,HS40,|,8,15,분홍
201001021,텔미스플러스정80/12.5밀리그램,,H22,10,15,-
201000951,리드로퀸정150밀리그램(리세드론산나트륨일수화물),TCR,-,9,10,-
201000980,크로우정20mg(로수바스타틴칼슘),DWPRU,20,10,14,-
201000981,크로우정10mg(로수바스타틴칼슘),DWPRU,10,10,14,-
201000982,로수로드정5밀리그램(로수바스타틴칼슘),CKDRSD5,-,10,13,-
201000983,수바스트정20밀리그램(로수바스타틴칼슘),HM,20,10,14,-
201000984,수바스트정10밀리그램(로수바스타틴칼슘),HM,10,10,14,-
201001002,로수틴정10밀리그램(로수바스타틴칼슘),SCD,R10,10,14,-
201001006,로비탄정20밀리그램(로수바스타틴칼슘),R20,-,10,14,-
201001007,로비탄정5밀리그램(로수바스타틴칼슘),R5,-,10,13,-
201000963,로수로드정20밀리그램(로수바스타틴칼슘),CKDRSD20,-,10,14,-
201000964,콜레리스정10밀리그램(로수바스타틴칼슘),R10,HDP,10,14,-
201000965,콜레리스정20밀리그램(로수바스타틴칼슘),R20,HDP,10,14,-
201001034,자부딘정100밀리그램(라미부딘),XVD,-,9,12,-
201001037,제라부딘정(라미부딘),DWP,ZVD,9,12,-
201000989,로바스로정10밀리그램(로수바스타틴칼슘(미분화)),RSV10,-,10,14,-
201001008,로비탄정10밀리그램(로수바스타틴칼슘),R10,-,10,14,-
201001155,아모크라듀오정500mg(아목시실린-클라불란산칼륨(7:1)),K|I,500,9,15,-
201001198,헬스웰비타연질캡슐,RPHWT,-,9,11,-
201001201,카엘정,CADAG,|,10,14,-
201001251,노바킹골드캡슐,DPCNKG,-,9,13,노랑
201001422,미라펙스서방정0.375밀리그램(프라미펙솔염산염일수화물),,P1,10,15,-
201001420,미라펙스서방정1.5밀리그램(프라미펙솔염산염일수화물),,P3,8,15,-
201001421,미라펙스서방정0.75밀리그램(프라미펙솔염산염일수화물),,P2,10,15,-
201001424,포타스틴오디정(베포타스틴칼슘이수화물),7.79,-,10,15,-
201001416,바이타맥스정,ΛL,BS,9,11,-
201001415,쎌타로민정,ΛL,LM,9,11,-
201001417,비타로맥정,ΛL,BL,9,11,-
201001413,코텐바이타정,ΛL,10,9,11,-
201001526,파로킨정0.25mg(로피니롤염산염),PARQ,HDP,10,15,-
201001547,발트크로정500밀리그램(발라시클로비르염산염)(수출용),KL-V,-,9,15,-
201001574,바이타믹스정,ΛL,P600,9,11,-
201001573,비타큐텐에프정,F10,AC,9,11,-
201001650,갈라닐피알서방캡슐24밀리그램(갈란타민브롬화수소산염),G24HMP,-,9,12,주황
201001649,갈라닐피알서방캡슐16밀리그램(갈란타민브롬화수소산염),G16HMP,-,9,14,분홍
201003203,에버헤파정10밀리그램(아데포비어디피복실),EVHP,CKD,10,15,-
201003207,헵세론정(아데포비어디피복실),HRON,-,10,15,-
201003213,헵세비어정10밀리그램(아데포비어디피복실),DA,HVT,10,15,-
201003217,헤포빌정10밀리그램(아데포비어디피복실),BC,-,10,15,-
201003218,아데비어정10밀리그램(아데포비어디피복실),D-W,ADV,10,15,-
201003221,아데바정(아데포비어디피복실),ADV,-,10,15,-
201003224,리벡실정(아데포비어디피복실),AP,10,10,15,-
201003239,레보다서방정200/50밀리그램(레보도파/카르비도파),LC,2,10,12,-
201003397,포스넬정150밀리그램(리세드론산나트륨2.5수화물),FSN,150,9,10,-
201003398,리세토정150밀리그램(리세드론산나트륨2.5수화물),RST,150,9,10,-
201003396,치아탄플러스캡슐,ITTITT,-,9,13,노랑
201003402,듀코정,,1,10,14,-
201003463,명콜큐캡슐,일동제약명콜Q,-,9,4,하양
201003483,헬스조인트400정,KPP,H400,9,7,-
201003500,씨제트골드정,SKVT,-,9,11,-
201003571,로얄비타연질캡슐,DCVITA,-,9,11,-
201003654,패스코프연질캡슐,CTPCF,-,8,8,-
201003655,패스콜드연질캡슐,CTPCD,-,9,7,-
201003679,씨콜드에스코프연질캡슐,CCSC,-,8,8,-
201006784,클리퍼지속성장용정5밀리그램(베클로메타손디프로피오네이트),K+,-,10,15,-
201006796,싸이파이정15밀리그램(아리피프라졸)(수출용),ARI15,-,10,13,-
201006797,싸이파이정5밀리그램(아리피프라졸)(수출용),ARI5,-,9,10,-
201006798,싸이파이정10밀리그램(아리피프라졸)(수출용),ARI10,-,9,14,-
201006807,마이어스콕골드정,K.D,G,8,12,-
201006870,코이자벨탄정300/12.5밀리그램,CI2,CKD,8,14,-
201006871,코이자벨탄정150/12.5밀리그램,CI1,CKD,8,14,-
201006886,키드칼골드츄어블정,GH,-,10,15,-
201006866,웰스비타정,SSWB,-,8,11,-
201005702,자닮철연질캡슐,RP-JDF,-,9,11,-
201006968,밸덕산정25밀리그램(아고멜라틴),,-,8,13,-
201006907,산도스이베사탄정300밀리그램,300,|,8,15,-
201006908,산도스이베사탄정150밀리그램,150,|,8,15,-
201006918,웰루스비타정,NEV,-,9,7,-
201007193,이지목플러스씨캡슐,이지목플러스,-,9,11,갈색
201007220,이지스타정10/10밀리그램,1010,-,9,15,-
201007222,이지스타정10/20밀리그램,1020,-,9,15,-
201007233,자이레핀정5밀리그램(올란자핀),ZRP5,-,10,15,-
201007234,자이레핀정2.5밀리그램(올란자핀),ZRP2.5,-,10,15,-
201007252,발트라정500mg(발라시클로비르염산염수화물),JIV,-,9,15,-
201007254,심바토린정10/20,WK,S20,8,15,-
201007255,심바토린정10/10,WK,S10,8,15,-
201007256,바로페질오디정10밀리그램(도네페질염산염일수화물),-,-,10,13,-
201007257,명인갈란타민서방캡슐16밀리그램(갈란타민브롬화수소산염),GL16,-,9,14,분홍
201007258,명인갈란타민서방캡슐24밀리그램(갈란타민브롬화수소산염),GL24,-,9,12,주황
201007281,코사탄플러스프로정,HNCP,-,8,15,-
201007283,메가플로민골드연질캡슐,HMC16,-,9,11,-
201007309,파워본연질캡슐,CGPPW,-,9,11,-
201007341,오메코프에스캡슐,CGPOMFC,-,9,15,하양
201005703,신비큐텐연질캡슐,신비큐텐,-,9,8,-
201007523,코바라탄정160/12.5mg,HN,VH16,8,11,-
201007529,코바라탄정80/12.5밀리그램(발사르탄|히드로클로로티아지드),HN,VH8,8,14,-
201007524,본엔디연질캡슐,IY본엔디,-,9,11,-
201007568,동화암로디핀베실산염정10밀리그램,D-W,BA|10,6,15,-
201007612,가모시드정5밀리그램(모사프리드시트르산염수화물),,|,9,15,-
201007652,칸사타정16밀리그램(칸데사르탄실렉세틸),16|CE,KD,10,14,-
201007672,졸로푸트정100밀리그램(설트랄린염산염),,ZLT-100,9,15,-
201007692,타시그나캡슐150밀리그램(닐로티닙염산염일수화물),NVRBCR,-,9,11,갈색
201007695,익셀캡슐12.5밀리그램(밀나시프란염산염),익셀12.5mg,-,9,11,갈색
201007708,칸사타플러스정,CH|KD,-,9,12,-
201007750,칸데모어정32밀리그램(칸데사르탄실렉세틸),C|32,CKD,10,14,-
201007755,코디오패스정80/12.5밀리그램,IDD,-,8,14,-
201007758,코디오패스정160/12.5밀리그램,IDPD,-,8,11,-
201007778,두타론연질캡슐0.5밀리그램(두타스테리드),KWDT,-,8,13,-
201007775,키즈빅츄어블정,GHK,-,10,13,-
201100026,모노틴정(모사프리드시트르산염수화물),HNM,|,9,15,-
201100102,이르베탄플러스에프정(수출용),K|D,IF,8,14,-
201100168,모프롤정(모사프리드시트르산염수화물),MM,|,9,15,-
201100215,칸살탄정8밀리그램(칸데사르탄실렉세틸),C|8,YJP,10,14,-
201100216,칸살탄정16밀리그램(칸데사르탄실렉세틸),C|16,YJP,10,14,-
201100273,실버셉트오디정10밀리그램(도네페질염산염수화물),10,MI,10,13,-
201100298,칸데로탄정16밀리그램(칸데사르탄실렉세틸),ID16,|,10,14,-
201100373,온글라이자정5밀리그램(삭사글립틴수화물),5,4215,10,14,-
201100374,온글라이자정2.5밀리그램(삭사글립틴수화물),2.5,4214,10,13,-
201100383,신바로캡슐,GCSB,-,9,8,초록
201100440,파비도엔필름코팅정100mg/25mg/200mg,PD100,-,8,14,-
201100500,니네틸정,R|T,,8,9,-
201100492,싱귤맥스속붕정4밀리그램(몬테루카스트나트륨),MO4,,10,15,-
201100502,터논연질캡슐(덱시부프로펜),TON,-,8,10,-
201100572,펜폴캡슐(펜토산폴리설페이트나트륨),CKDCKD100100,-,9,15,하양
201100608,올레사탄정20밀리그램(올메사탄메독소밀),OLM,,10,15,-
201100609,올레사탄플러스정,OLM,,10,12,-
201100675,이르베탄플러스정(수출용),K|D,IP,8,14,-
201100747,프라닥사캡슐150밀리그램(다비가트란에텍실레이트메실산염),R150,-,9,10,하양
201100796,올드렌정20밀리그램(올메사탄메독소밀),ODR,-,10,15,-
201100803,썬메텍정20밀리그램(올메사탄메독소밀),KOS,20,10,15,-
201100775,멀티플러스비타정,KPP,MPV,9,7,-
201100822,제메텍플러스정,GMP,D-W,10,12,-
201100823,제메텍정10밀리그램(올메사탄메독소밀),G10,D-W,10,15,-
201100824,제메텍정40밀리그램(올메사탄메독소밀),G40,D-W,8,15,-
201100825,제메텍정20밀리그램(올메사탄메독소밀),G20,D-W,10,15,-
201100826,벨메텍플러스정20/12.5밀리그램,BT22,CKD,10,12,-
201100827,벨메텍정10밀리그램(올메사르탄메독소밀),BT10,CKD,10,15,-
201100828,벨메텍정20밀리그램(올메사르탄메독소밀),BT20,CKD,10,15,-
201100829,벨메텍정40밀리그램(올메사르탄메독소밀),BT40,CKD,8,15,-
201100869,올스텍정20밀리그램(올메사탄메독소밀),OM,20,10,15,-
201003701,비엔타민연질캡슐,비엔타민,-,9,11,-
201003702,헬스라민연질캡슐,WalC43,-,8,11,-
201003706,영콜연질캡슐,RPYOC,-,8,12,-
201003761,썬세라정10밀리그램(아데포비어디피복실),AFDKI,-,10,15,-
201003803,아나로졸정1밀리그램(아나스트로졸),HM1,-,10,15,-
201003860,지아겐정300밀리그램(아바카비르황산염),GX|623,GX|623,9,13,-
201003646,펜디진정35mg(펜디메트라진타르타르산염),,|,10,15,-
201003989,파워콜에스연질캡슐,D-Wpws,-,9,7,-
201004014,단나에프캡슐,단나에프단나에프,-,9,7,노랑
201003954,하드코프캡슐,MMHC,-,9,8,노랑
201003955,헬씨민큐연질캡슐,DCHCM,-,9,11,-
201003969,홈비타정,GHT,-,8,11,-
201004043,코텐파워연질캡슐,Co10P,-,9,11,-
201004044,파워톤연질캡슐,DKPP0,-,9,11,-
201004045,마마본칼연질캡슐,RP-MB,-,9,11,-
201004170,리센플러스정(리세드론산나트륨|콜레칼시페롤),RD,35,8,12,-
201004172,비리어드정(테노포비르디소프록실푸마르산염),GILEAD4331,300,0,10,-
201004203,파워큐텐에프정,KPP,PQF,9,7,-
201004207,비타린에프정,KPP,VTF,8,13,-
201004221,시암핀정(에스암로디핀베실산염),CT,|,0,13,-
201004222,카이로핀정(에스암로디핀베실산염2.5수화물),,|,0,13,-
201004224,리세맥정150밀리그램(리세드론산나트륨2.5수화물),UT,R150,8,10,-
201004230,모니메이트정(모니플루메이트),MF350,KD,8,15,-
201004243,모니큐정(모니플루메이트)(수출용),K.D,M,8,15,-
201004244,본그로정150밀리그램(리세드론산나트륨2.5수화물),,63,8,10,-
201004245,에이프로젠리세드론산나트륨정150밀리그램(리세드론산나트륨2.5수화물),CGP,27,9,10,-
201004257,모딤정350밀리그램(모니플루메이트),MFT350,CS,9,15,-
201004349,프로막정300밀리그램(발프로산마그네슘),명인PR300,-,8,15,-
201004315,에너맥스에프정,KPP,EMF,9,7,-
201004440,멜록신캡슐(멜록시캄),IBNMLX,-,9,9,연두
201004537,플루메이트정(모니플루메이트),PV,MF350,8,15,-
201004413,대화노브제정(펜터민염산염),N|B,,10,15,-
201004569,세비카정5/40밀리그램,C75,-,10,13,-
201004570,세비카정10/40밀리그램,C77,-,10,11,-
201004587,애드민정,PU,-,10,13,-
201004579,비타마인플러스연질캡슐,VM-P,-,9,11,-
201004693,발라시정(발라시클로비르염산염),KPP,VLC,9,15,-
201004718,발렉스정500mg(발라시클로비르염산염),WK,V1,9,15,-
201004729,도네필정5밀리그램(도네페질염산염수화물),D,5,10,15,-
201004753,에피언트정5밀리그램(프라수그렐염산염),5MG,4760,2,13,-
201004754,에피언트정10밀리그램(프라수그렐염산염),10MG,4759,2,12,-
201004772,디아미크롱서방정60밀리그램(글리클라지드),DIA|60,DIA|60,8,15,-
201004896,빔팻정100mg(라코사미드),SP,100,8,13,-
201004898,빔팻정50mg(라코사미드),SP,50,8,14,-
201004900,몬테루칸정10밀리그램(몬테루카스트나트륨),IDPm,-,7,14,-
201004970,보트리엔트정400밀리그램(파조파닙염산염),GSUHL,-,9,15,-
201004971,보트리엔트정200밀리그램(파조파닙염산염),GSJT,-,9,14,-
201005059,미카탄플러스정80/25밀리그램,-,KW80,8,13,하양
201005025,텔카탄정80밀리그램(텔미사르탄),PBT2,-,8,15,-
201005027,프리텐션정40밀리그램(텔미사르탄),DM40,|,8,15,-
201005031,텔카딘정80밀리그램(텔미사르탄),KD,TE,8,15,-
201005041,텔카탄정40밀리그램(텔미사르탄),PBT1,-,8,15,-
201004997,리프로진캡슐(레보드로프로피진),hwLRC,-,9,5,하양
201005078,카바딜정16mg(칸데사르탄실렉세틸),,C|16,10,14,-
201005079,아데탄정16밀리그램(칸데사르탄실렉세틸),,1|6,10,14,-
201005080,콕시브캡슐200밀리그램(세레콕시브),HanmiCoxib200,-,9,15,하양
201005081,트윈스타정40/5밀리그램,A1,-,8,15,파랑
